rgb/1311875132.418527.png, rgb/1311875132.618479.png, -0.0168, 0.0011, -0.0043, 0.999824375415, -0.00924867824351, 0.0131693141293, 0.00298776776362
rgb/1311875132.618479.png, rgb/1311875132.818267.png, -0.0148, 0.013, -0.0042, 0.999971230128, 0.0013553839821, -0.00389363271227, 0.00672692013247
rgb/1311875132.818267.png, rgb/1311875133.018437.png, -0.026, 0.0311, -0.0065, 0.999978020201, 0.0034906780603, -0.00516762271625, 0.0031304813561
rgb/1311875133.018437.png, rgb/1311875133.218663.png, -0.0363, 0.04, 0.0034, 0.999762823292, -0.00922979189049, -0.00708620164352, -0.0172254009114
rgb/1311875133.218663.png, rgb/1311875133.418493.png, -0.0476, 0.0488, 0.0078, 0.999802804419, 0.00268588601057, -0.011739362224, -0.0159976827344
rgb/1311875133.418493.png, rgb/1311875133.618586.png, -0.0492, 0.0505, 0.0085, 0.999729364127, 0.0108087845506, -0.011006038831, -0.0181809345263
rgb/1311875133.618586.png, rgb/1311875133.818738.png, -0.0464, 0.0429, -0.004, 0.999946040303, -0.00150304156794, 0.00294424348279, -0.00758478744934
rgb/1311875133.818738.png, rgb/1311875134.018901.png, -0.0445, 0.026, -0.0034, 1.00001937066, 0.00228273727066, 0.00184515245841, -0.00086859940209
rgb/1311875134.018901.png, rgb/1311875134.218413.png, -0.046, 0.0019, -0.0037, 1.00001781975, 0.00192983248059, 0.000923316833502, -0.0077376996604
rgb/1311875134.218413.png, rgb/1311875134.418441.png, -0.0508, -0.0131, -0.0059, 0.999867115195, 0.0048410564252, 0.00585836009652, -0.00604940825017
rgb/1311875134.418441.png, rgb/1311875134.618459.png, -0.0548, -0.0152, 0.0076, 0.999984549118, 0.00607117648204, 0.00169980700799, 0.00428655463367
rgb/1311875134.618459.png, rgb/1311875134.818511.png, -0.0591, -0.0184, 0.0077, 0.999802504105, -0.00901125898608, -0.00640112107346, 0.0175079026109
